127.0.0.1 - - [14/Jun/2020:21:37:37 +0700] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:37:42 +0700] "GET /zio.com/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:37:44 +0700] "GET /zio.com/dang-nhap?action=login&message=not_login&alert=danger HTTP/1.1" 200 1613
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:37:45 +0700] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:38:24 +0700] "POST /zio.com/dang-nhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:38:25 +0700] "GET /zio.com/admin-home HTTP/1.1" 200 10849
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:58:43 +0700] "GET /zio.com/admin-home HTTP/1.1" 200 10849
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:08 +0700] "GET /zio.com/admin-home HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:09 +0700] "GET /zio.com/dang-nhap?action=login&message=not_login&alert=danger HTTP/1.1" 200 1613
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:19 +0700] "POST /zio.com/dang-nhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:21 +0700] "GET /zio.com/admin-home HTTP/1.1" 200 10819
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:28 +0700] "GET /zio.com/admin-slide-image HTTP/1.1" 200 12951
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:29 +0700] "GET /zio.com/slideimage?col=image3 HTTP/1.1" 500 166054
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:29 +0700] "GET /zio.com/slideimage?col=image1 HTTP/1.1" 500 316774
0:0:0:0:0:0:0:1 - - [14/Jun/2020:21:59:29 +0700] "GET /zio.com/slideimage?col=image2 HTTP/1.1" 500 324240
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:02:36 +0700] "GET /zio.com/admin-product?type=list&page=1&maxPageItem=4&sortName=id&sortBy=desc HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:02:37 +0700] "GET /zio.com/image?id=62 HTTP/1.1" 500 13914
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:02:37 +0700] "GET /zio.com/image?id=63 HTTP/1.1" 500 12406
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:02:37 +0700] "GET /zio.com/image?id=61 HTTP/1.1" 500 17028
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:02:37 +0700] "GET /zio.com/image?id=59 HTTP/1.1" 500 14028
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:02:39 +0700] "GET /zio.com/admin-user?type=list&page=1&maxPageItem=4&sortName=username&sortBy=asc HTTP/1.1" 200 17914
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:03:27 +0700] "GET /zio.com/admin-user?type=list&page=1&maxPageItem=4&sortName=username&sortBy=asc HTTP/1.1" 200 17914
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:03:29 +0700] "GET /zio.com/admin-user?type=list&page=1&maxPageItem=4&sortName=username&sortBy=asc HTTP/1.1" 200 17914
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:03:30 +0700] "GET /zio.com/admin-user?type=list&page=1&maxPageItem=4&sortName=username&sortBy=asc HTTP/1.1" 200 17914
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:03:38 +0700] "GET /zio.com/admin-user?type=list&page=1&maxPageItem=4&sortName=username&sortBy=asc HTTP/1.1" 200 17914
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:03:42 +0700] "GET /zio.com/admin-user?type=edit&id=23 HTTP/1.1" 200 14372
0:0:0:0:0:0:0:1 - - [14/Jun/2020:22:03:46 +0700] "GET /zio.com/admin-category HTTP/1.1" 200 15172
